***********************************************************************************
java  -XX:+UseParallelGC -XX:+AggressiveOpts -XX:+UseFastAccessorMethods -Xms1024M -Xmx4096M -Dhornetq.config.dir=/home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered -Djava.util.logging.manager=org.jboss.logmanager.LogManager -Dlogging.configuration=file:///home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered/logging.properties -Djava.library.path=./lib/linux-i686:./lib/linux-x86_64 -classpath ../lib/proton-jms.jar:../lib/proton-j-impl.jar:../lib/proton-api.jar:../lib/netty.jar:../lib/jnpserver.jar:../lib/jnp-client.jar:../lib/jboss-mc.jar:../lib/jboss-jms-api.jar:../lib/hornetq-twitter-integration.jar:../lib/hornetq-stomp-protocol.jar:../lib/hornetq-spring-integration.jar:../lib/hornetq-service-sar.jar:../lib/hornetq-server.jar:../lib/hornetq-rest.jar:../lib/hornetq-ra.jar:../lib/hornetq-journal.jar:../lib/hornetq-jms-server.jar:../lib/hornetq-jms-client.jar:../lib/hornetq-jboss-as-integration.jar:../lib/hornetq-core-client.jar:../lib/hornetq-commons.jar:../lib/hornetq-bootstrap.jar:../lib/hornetq-amqp-protocol.jar:/home/andy/projects/jms-benchmark/workspace/hornetq-2.4.0-SNAPSHOT/config/stand-alone/non-clustered:../schemas/ org.hornetq.integration.bootstrap.HornetQBootstrapServer hornetq-beans.xml
07:37:52,755 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,421 from the journal
07:37:52,756 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,558 from the journal
07:37:52,756 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,010 from the journal
07:37:52,757 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,140 from the journal
07:37:52,757 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,319,900 from the journal
07:37:52,758 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,314 from the journal
07:37:52,758 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,729 from the journal
07:37:52,759 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,634 from the journal
07:37:52,759 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,281,858 from the journal
07:37:52,759 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,083 from the journal
07:37:52,760 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,672 from the journal
07:37:52,760 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,297,029 from the journal
07:37:52,761 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,319,976 from the journal
07:37:52,761 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,312,200 from the journal
07:37:52,762 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,266,440 from the journal
07:37:52,762 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,304,691 from the journal
07:37:52,763 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,274,102 from the journal
07:37:52,763 INFO  [org.hornetq.core.server] HQ221019: Deleting unreferenced message id=2,218,289,653 from the journal
